chr,start,mappability,gc_content,end,HM_RS7_G1_1
chr4,4370000,0.723091,0.5381,4380000,2659
chr4,4380000,0.986762,0.5852,4390000,2677
chr4,4390000,0.994304,0.6756,4400000,2368
chr4,4400000,0.964027,0.6562,4410000,2315
chr4,4410000,1,0.6642,4420000,2449
chr4,4420000,0.947434,0.5245,4430000,2678
chr4,4430000,0.9914,0.6242,4440000,2641
chr4,4440000,0.981858,0.584,4450000,3079
chr4,4450000,0.394625,0.5398,4460000,2690
chr4,4460000,0.20356,0.5397,4470000,2698
chr4,4470000,0.206781,0.5408,4480000,2444
chr4,4480000,0.471081,0.5399,4490000,2583
chr4,4490000,0.221249,0.5347,4500000,2594
chr4,4500000,0.163546,0.5314,4510000,2726
chr4,4510000,0.18784,0.5293,4520000,2746
chr4,4520000,0.200022,0.5302,4530000,2640
chr4,4530000,0.123642,0.531,4540000,2527
chr4,4540000,0.076196,0.5301,4550000,2416
chr4,4550000,0.0558947,0.5314,4560000,2433
chr4,4560000,0.188462,0.532,4570000,2623
chr4,4570000,0.267837,0.5318,4580000,2499
chr4,4580000,0.171178,0.5299,4590000,2241
chr4,4590000,0.187921,0.5319,4600000,2259
chr4,4600000,0.0398985,0.5319,4610000,2252
chr4,4610000,0.112018,0.5315,4620000,2251
chr4,4620000,0.0656987,0.5321,4630000,2233
chr4,4630000,0.0339697,0.5311,4640000,2269
chr4,4640000,0.0316519,0.5322,4650000,2438
chr4,4650000,0.164579,0.5315,4660000,2664
chr4,4660000,0.064985,0.532,4670000,2319
chr4,4670000,0.119723,0.5588,4680000,2648
chr4,4680000,0.0757636,0.5514,4690000,2479
chr4,4690000,0.0621887,0.5293,4700000,3231
chr4,4700000,0.0795618,0.5302,4710000,2362
chr4,4710000,0.101272,0.5279,4720000,2381
chr4,4720000,0.0921088,0.5308,4730000,2193
chr4,4730000,0.105555,0.5314,4740000,2110
chr4,4740000,0.0599017,0.5306,4750000,2166
chr4,4750000,0.0631901,0.5324,4760000,2129
chr4,4760000,0.09415,0.5314,4770000,2400
chr4,4770000,0.103847,0.53,4780000,2463
chr4,4780000,0.0704196,0.5193,4790000,2290
chr4,4790000,0.0618367,0.5261,4800000,2339
chr4,4800000,0.141032,0.5251,4810000,2443
chr4,4810000,0.108159,0.5315,4820000,3151
chr4,4820000,0.128773,0.5326,4830000,2798
chr4,4830000,0.0895515,0.536,4840000,2869
chr4,4840000,0.0290512,0.5313,4850000,2227
chr4,4850000,0.138568,0.534,4860000,3115
chr4,4860000,0.210002,0.5319,4870000,2526
chr4,4870000,0.0505949,0.5307,4880000,2395
chr4,4880000,0.140576,0.5324,4890000,2952
chr4,4890000,0.0944183,0.5296,4900000,2931
chr4,4900000,0.495182,0.5333,4910000,2941
chr4,4910000,0.724366,0.5423,4920000,2643
chr4,4920000,0.686641,0.5395,4930000,2487
chr4,4930000,0.548287,0.5431,4940000,2583
chr4,4940000,0.275202,0.5416,4950000,2457
chr4,4950000,0.4001,0.5403,4960000,2632
chr4,4960000,0.329705,0.5413,4970000,2574
chr4,4970000,0.582872,0.5416,4980000,2674
chr4,4980000,0.99785,0.6539,4990000,2367
chr4,4990000,0.99875,0.6562,5000000,2361
chr4,5000000,0.807717,0.6268,5010000,2470
chr4,5010000,0.964025,0.6474,5020000,2356
chr4,5020000,0.9011,0.6997,5030000,1792
chr4,5030000,0.925756,0.6532,5040000,2016
chr4,5040000,0.946261,0.6578,5050000,2120
chr4,5050000,0.99955,0.6912,5060000,2091
chr4,5060000,0.871833,0.6551,5070000,2404
chr4,5070000,0.919575,0.6368,5080000,2314
chr4,5080000,0.800214,0.6748,5090000,2039
chr4,5090000,1,0.6079,5100000,1519
chr4,5100000,0.7968,0.6575,5110000,1764
chr4,5110000,0.73775,0.6416,5120000,2431
chr4,5120000,0.954898,0.5911,5130000,2601
chr4,5130000,0.999,0.6006,5140000,2735
chr4,5140000,0.9824,0.6579,5150000,2434
chr4,5150000,0.936438,0.6649,5160000,2345
chr4,5160000,0.9171,0.6486,5170000,2361
chr4,5170000,1,0.6742,5180000,2447
chr4,5180000,1,0.6156,5190000,2672
chr4,5190000,1,0.6096,5200000,2646
chr4,5200000,1,0.6452,5210000,2529
chr4,5210000,0.98845,0.7423,5220000,1650
chr4,5220000,0.947637,0.6869,5230000,2026
chr4,5230000,0.966,0.688,5240000,2015
chr4,5240000,0.936404,0.5834,5250000,2702
chr4,5250000,0.7816,0.6752,5260000,2072
chr4,5260000,1,0.624,5270000,2537
chr4,5270000,0.986767,0.6659,5280000,2332
chr4,5280000,0.9963,0.6154,5290000,2601
chr4,5290000,0.9996,0.6357,5300000,2449
chr4,5300000,0.923156,0.7268,5310000,1774
chr4,5310000,0.824683,0.6363,5320000,2557
chr4,5320000,0.90955,0.6222,5330000,2410
chr4,5330000,0.97216,0.6191,5340000,2494
chr4,5340000,0.99895,0.6382,5350000,2390
chr4,5350000,1,0.5778,5360000,2785
chr4,5360000,0.99937,0.5608,5370000,2794
chr4,5370000,0.988833,0.6951,5380000,2083
chr4,5380000,0.960398,0.6706,5390000,2175
chr4,5390000,0.904017,0.6541,5400000,2256
chr4,5400000,0.982704,0.603,5410000,2716
chr4,5410000,0.936095,0.5378,5420000,2821
chr4,5420000,0.48576,0.5324,5430000,1476
chr4,5430000,0.456393,0.5796,5440000,1465
chr4,5440000,0.48556,0.5659,5450000,1429
chr4,5450000,0.470915,0.5956,5460000,1370
chr4,5460000,0.506833,0.7065,5470000,1069
chr4,5470000,0.880791,0.5858,5480000,2732
chr4,5480000,0.837318,0.5909,5490000,2561
chr4,5490000,0.787733,0.5243,5500000,2757
chr4,5500000,0.84898,0.5636,5510000,2676
chr4,5510000,0.974707,0.6906,5520000,2067
chr4,5520000,1,0.6275,5530000,38060
chr4,5530000,0.971069,0.6837,5540000,2223
chr4,5540000,0.975079,0.6307,5550000,2505
chr4,5550000,0.996098,0.6464,5560000,2512
chr4,5560000,0.992736,0.6067,5570000,2773
chr4,5570000,0.745331,0.565,5580000,3015
chr4,5580000,0.497266,0.5199,5590000,3039
chr4,5590000,0.986517,0.5903,5600000,2695
chr4,5600000,0.984892,0.5733,5610000,2791
chr4,5610000,1,0.5489,5620000,2838
chr4,5620000,0.882016,0.6519,5630000,2343
chr4,5630000,0.887524,0.6311,5640000,2654
chr4,5640000,0.93392,0.6383,5650000,2351
chr4,5650000,0.99935,0.7023,5660000,2077
chr4,5660000,0.9643,0.6585,5670000,2373
chr4,5670000,0.99115,0.7175,5680000,2024
chr4,5680000,0.998,0.6304,5690000,2596
chr4,5690000,1,0.6286,5700000,2539
chr4,5700000,0.99555,0.6985,5710000,2193
chr4,5710000,0.856658,0.6484,5720000,2080
chr4,5720000,0.983414,0.651,5730000,2287
chr4,5730000,0.87756,0.6458,5740000,2191
chr4,5740000,0.693675,0.6437,5750000,2367
chr4,5750000,0.986717,0.6054,5760000,2494
chr4,5760000,0.957668,0.557,5770000,2941
chr4,5770000,0.939699,0.6413,5780000,2544
chr4,5780000,0.940028,0.5831,5790000,2550
chr4,5790000,0.866835,0.6231,5800000,2233
chr4,5800000,0.9024,0.6672,5810000,2230
chr4,5810000,0.972883,0.6716,5820000,2206
chr4,5820000,0.98777,0.6287,5830000,2514
chr4,5830000,0.922823,0.6182,5840000,2630
chr4,5840000,0.982658,0.6535,5850000,2175
chr4,5850000,0.995083,0.6986,5860000,2245
chr4,5860000,0.99875,0.6843,5870000,2152
chr4,5870000,0.994432,0.614,5880000,2438
chr4,5880000,1,0.6523,5890000,2423
chr4,5890000,0.862168,0.7472,5900000,1690
chr4,5900000,0.511325,0.7482,5910000,1741
chr4,5910000,0.67239,0.7121,5920000,1880
chr4,5920000,0.97905,0.5873,5930000,2620
chr4,5930000,0.9906,0.6363,5940000,2470
chr4,5940000,0.922542,0.6788,5950000,2331
chr4,5950000,0.977473,0.7062,5960000,2041
chr4,5960000,0.9995,0.7031,5970000,1899
chr4,5970000,0.935937,0.6213,5980000,2512
chr4,5980000,0.9342,0.6357,5990000,2442
chr4,5990000,0.99922,0.6589,6000000,2450
chr4,6000000,1,0.6149,6010000,2697
chr4,6010000,1,0.6632,6020000,2412
chr4,6020000,0.964382,0.5393,6030000,2708
chr4,6030000,0.992,0.634,6040000,2640
chr4,6040000,0.944486,0.5877,6050000,2635
chr4,6050000,0.98385,0.6459,6060000,2503
chr4,6060000,0.992845,0.7025,6070000,2226
chr4,6070000,0.924359,0.6151,6080000,2629
chr4,6080000,0.921897,0.6422,6090000,2443
chr4,6090000,0.971617,0.6614,6100000,2320
chr4,6100000,0.9968,0.6301,6110000,2722
chr4,6110000,0.985567,0.6567,6120000,6976
chr4,6120000,0.99205,0.6074,6130000,2637
chr4,6130000,1,0.5222,6140000,2959
chr4,6140000,0.993533,0.6079,6150000,6458
chr4,6150000,1,0.6274,6160000,2742
chr4,6160000,0.960365,0.6628,6170000,2444
chr4,6170000,0.734493,0.5789,6180000,2566
chr4,6180000,0.76208,0.5766,6190000,2547
chr4,6190000,0.987158,0.7032,6200000,2062
chr4,6200000,0.99285,0.6115,6210000,2869
chr4,6210000,0.819972,0.5559,6220000,2932
chr4,6220000,0.902001,0.602,6230000,2801
chr4,6230000,0.901983,0.6179,6240000,3267
chr4,6240000,0.994343,0.6234,6250000,2684
chr4,6250000,0.960978,0.642,6260000,2523
chr4,6260000,1,0.6314,6270000,2588
chr4,6270000,0.879103,0.6517,6280000,2272
chr4,6280000,0.88927,0.5709,6290000,2816
chr4,6290000,0.904343,0.6616,6300000,2140
chr4,6300000,1,0.6623,6310000,2147
chr4,6310000,1,0.6746,6320000,2303
chr4,6320000,0.993683,0.5957,6330000,2661
chr4,6330000,1,0.6833,6340000,2609
chr4,6340000,0.979525,0.6458,6350000,2438
chr4,6350000,0.942943,0.6361,6360000,2485
chr4,6360000,0.921296,0.5748,6370000,2554
chr4,6370000,0.814725,0.6229,6380000,2385
chr4,6380000,0.933325,0.6569,6390000,2351
chr4,6390000,1,0.6731,6400000,2337
chr4,6400000,1,0.6543,6410000,2382
chr4,6410000,1,0.5322,6420000,3001
chr4,6420000,0.977125,0.6519,6430000,2363
chr4,6430000,0.858043,0.6616,6440000,2096
chr4,6440000,0.893855,0.5961,6450000,2654
chr4,6450000,0.933295,0.6343,6460000,2662
chr4,6460000,0.998063,0.6461,6470000,2432
chr4,6470000,0.9803,0.6359,6480000,2468
chr4,6480000,0.9738,0.6785,6490000,2224
chr4,6490000,0.965858,0.6298,6500000,2652
chr4,6500000,0.942317,0.5805,6510000,2696
chr4,6510000,0.881616,0.5539,6520000,2585
chr4,6520000,0.8752,0.7247,6530000,2241
chr4,6530000,0.834306,0.6714,6540000,1993
chr4,6540000,0.955917,0.7513,6550000,2558
chr4,6550000,0.976147,0.6764,6560000,2197
chr4,6560000,0.99875,0.6755,6570000,2482
chr4,6570000,0.994939,0.6532,6580000,2257
chr4,6580000,0.912486,0.6727,6590000,2136
chr4,6590000,0.535229,0.7306,6600000,1828
chr4,6600000,0.789847,0.6102,6610000,2431
chr4,6610000,0.384493,0.5781,6620000,2321
chr4,6620000,0.717007,0.5727,6630000,2618
chr4,6630000,0.764984,0.5146,6640000,2938
chr4,6640000,0.979198,0.5387,6650000,2985
chr4,6650000,0.9989,0.5549,6660000,2824
chr4,6660000,0.775013,0.633,6670000,2700
chr4,6670000,0.933241,0.6417,6680000,2296
chr4,6680000,0.706276,0.6126,6690000,2479
chr4,6690000,0.942567,0.631,6700000,98511
chr4,6700000,0.941425,0.6812,6710000,11048
chr4,6710000,0.776988,0.6875,6720000,2261
chr4,6720000,0.759022,0.6745,6730000,2142
chr4,6730000,0.864763,0.6426,6740000,2350
chr4,6740000,0.945311,0.6041,6750000,2793
chr4,6750000,0.949113,0.6048,6760000,2834
chr4,6760000,0.887917,0.5871,6770000,2898
chr4,6770000,0.964525,0.5836,6780000,9656
chr4,6780000,0.995333,0.6191,6790000,5595
chr4,6790000,0.995117,0.6282,6800000,2417
chr4,6800000,1,0.6657,6810000,2214
chr4,6810000,1,0.6719,6820000,2337
chr4,6820000,0.899134,0.6436,6830000,2376
chr4,6830000,1,0.6716,6840000,2246
chr4,6840000,0.98375,0.6389,6850000,2499
chr4,6850000,0.958977,0.6244,6860000,2554
chr4,6860000,0.99875,0.5485,6870000,2767
chr4,6870000,0.854283,0.5348,6880000,2383
chr4,6880000,0.487126,0.5434,6890000,1570
chr4,6890000,0.443879,0.5797,6900000,1450
chr4,6900000,0.497471,0.5677,6910000,1542
chr4,6910000,0.471518,0.6036,6920000,1418
chr4,6920000,0.582433,0.6987,6930000,1310
chr4,6930000,1,0.6279,6940000,2669
chr4,6940000,0.95405,0.6446,6950000,2488
chr4,6950000,0.628838,0.6736,6960000,1925
chr4,6960000,0.864248,0.6227,6970000,2403
chr4,6970000,0.984433,0.6098,6980000,2518
chr4,6980000,0.968112,0.5091,6990000,3043
chr4,6990000,0.97581,0.6259,7000000,2478
chr4,7000000,0.99915,0.7127,7010000,1916
chr4,7010000,0.99095,0.6627,7020000,2350
chr4,7020000,0.948875,0.556,7030000,2705
chr4,7030000,1,0.6682,7040000,2444
chr4,7040000,1,0.6758,7050000,2182
chr4,7050000,1,0.5895,7060000,2735
chr4,7060000,0.993833,0.6094,7070000,2598
chr4,7070000,1,0.6891,7080000,2236
chr4,7080000,1,0.6574,7090000,2558
chr4,7090000,1,0.6065,7100000,2556
chr4,7100000,0.981667,0.5761,7110000,2830
chr4,7110000,0.9994,0.6127,7120000,9789
chr4,7120000,0.961762,0.6264,7130000,2571
chr4,7130000,1,0.6388,7140000,2569
chr4,7140000,0.9991,0.6501,7150000,2507
chr4,7150000,0.990133,0.6204,7160000,2610
chr4,7160000,0.983717,0.6354,7170000,2513
chr4,7170000,0.983502,0.6028,7180000,2705
chr4,7180000,0.986917,0.6572,7190000,2569
chr4,7190000,1,0.7104,7200000,2141
chr4,7200000,0.906315,0.5165,7210000,2766
chr4,7210000,0.971467,0.6317,7220000,2641
chr4,7220000,0.996447,0.6664,7230000,2532
chr4,7230000,1,0.6535,7240000,2402
chr4,7240000,0.923217,0.6376,7250000,2417
chr4,7250000,0.945398,0.6207,7260000,2542
chr4,7260000,1,0.6192,7270000,2750
chr4,7270000,0.740331,0.6242,7280000,3152
chr4,7280000,0.660238,0.6228,7290000,3160
chr4,7290000,0.700875,0.6241,7300000,3293
chr4,7300000,0.586535,0.6076,7310000,2844
chr4,7310000,0.459194,0.6083,7320000,2644
chr4,7320000,0.43136,0.5879,7330000,2707
chr4,7330000,0.407074,0.6129,7340000,2557
chr4,7340000,0.436865,0.6172,7350000,2709
chr4,7350000,0.537196,0.6119,7360000,2922
chr4,7360000,0.885473,0.6015,7370000,2912
chr4,7370000,0.763013,0.622,7380000,2977
chr4,7380000,0.610304,0.6204,7390000,3112
chr4,7390000,0.636934,0.6182,7400000,3034
chr4,7400000,0.365256,0.6169,7410000,2834
chr4,7410000,0.475943,0.617,7420000,2953
chr4,7420000,0.549866,0.6178,7430000,3040
chr4,7430000,0.708051,0.609,7440000,2713
chr4,7440000,0.694004,0.6187,7450000,3034
chr4,7450000,0.641201,0.6075,7460000,2872
chr4,7460000,0.313388,0.6059,7470000,2901
chr4,7470000,0.442134,0.6184,7480000,3011
chr4,7480000,0.496116,0.6156,7490000,2934
chr4,7490000,0.58312,0.6179,7500000,3001
chr4,7500000,0.534237,0.6198,7510000,2917
chr4,7510000,0.644337,0.623,7520000,3013
chr4,7520000,0.642843,0.6236,7530000,2872
chr4,7530000,0.397764,0.6156,7540000,2791
chr4,7540000,0.800956,0.6153,7550000,2893
chr4,7550000,0.406674,0.6122,7560000,3065
chr4,7560000,0.24781,0.609,7570000,2891
chr4,7570000,0.587018,0.5885,7580000,2454
chr4,7580000,0.3414,0.6109,7590000,3018
chr4,7590000,0.639558,0.6031,7600000,2852
chr4,7600000,0.952789,0.5805,7610000,2517
chr4,7610000,0.884436,0.5834,7620000,2539
chr4,7620000,0.94565,0.6212,7630000,2343
chr4,7630000,0.652334,0.6194,7640000,2479
chr4,7640000,0.9503,0.6043,7650000,2546
chr4,7650000,0.94786,0.5729,7660000,2659
chr4,7660000,0.714598,0.6078,7670000,2413
chr4,7670000,0.932439,0.6201,7680000,2253
chr4,7680000,0.714249,0.6234,7690000,2538
chr4,7690000,0.626386,0.6155,7700000,2945
chr4,7700000,0.44369,0.6185,7710000,2805
chr4,7710000,0.299403,0.6154,7720000,2968
chr4,7720000,0.528726,0.6155,7730000,3009
chr4,7730000,0.436197,0.6126,7740000,3173
chr4,7740000,0.332185,0.6118,7750000,3003
chr4,7750000,0.466012,0.6122,7760000,2936
chr4,7760000,0.649921,0.6127,7770000,2998
chr4,7770000,0.29331,0.6131,7780000,2832
chr4,7780000,0.289455,0.6114,7790000,2941
chr4,7790000,0.568054,0.6154,7800000,3006
chr4,7800000,0.444107,0.6113,7810000,2680
chr4,7810000,0.621731,0.6098,7820000,3032
chr4,7820000,0.397848,0.5885,7830000,2837
chr4,7830000,0.37707,0.6112,7840000,3076
chr4,7840000,0.579933,0.6006,7850000,2927
chr4,7850000,0.548033,0.6093,7860000,2943
chr4,7860000,0.325912,0.6051,7870000,2992
chr4,7870000,0.444393,0.6033,7880000,2853
chr4,7880000,0.715528,0.6109,7890000,2993
chr4,7890000,0.543015,0.5984,7900000,2391
chr4,7900000,0.338656,0.5895,7910000,2293
chr4,7910000,0.695147,0.6062,7920000,2967
chr4,7920000,0.484761,0.6142,7930000,2940
chr4,7930000,0.396181,0.589,7940000,2536
chr4,7940000,0.435563,0.5915,7950000,2402
chr4,7950000,0.476734,0.6147,7960000,2600
chr4,7960000,0.419717,0.6182,7970000,3031
chr4,7970000,0.363403,0.617,7980000,2941
chr4,7980000,0.396281,0.6158,7990000,2902
chr4,7990000,0.453542,0.6187,8000000,2978
chr4,8000000,0.548901,0.6109,8010000,3008
chr4,8010000,0.544779,0.589,8020000,2673
chr4,8020000,0.484413,0.5807,8030000,2516
chr4,8030000,0.524182,0.5892,8040000,2479
chr4,8040000,0.136931,0.5737,8050000,2462
chr4,8050000,0.359002,0.5816,8060000,2550
chr4,8060000,0.392874,0.6095,8070000,2741
chr4,8070000,0.187984,0.6093,8080000,3081
chr4,8080000,0.516892,0.6074,8090000,2708
chr4,8090000,0.394795,0.581,8100000,2309
chr4,8100000,0.423378,0.6113,8110000,2108
chr4,8110000,0.276247,0.6142,8120000,2639
chr4,8120000,0.572675,0.6031,8130000,2679
chr4,8130000,0.765228,0.5826,8140000,2713
chr4,8140000,0.54677,0.6087,8150000,3130
chr4,8150000,0.565281,0.5974,8160000,2799
chr4,8160000,0.270998,0.5785,8170000,2592
chr4,8170000,0.440518,0.6124,8180000,2799
chr4,8180000,0.667375,0.615,8190000,3048
chr4,8190000,0.489703,0.6133,8200000,3223
chr4,8200000,0.463083,0.6151,8210000,2978
chr4,8210000,0.48146,0.616,8220000,2948
chr4,8220000,0.366808,0.6174,8230000,2946
chr4,8230000,0.21306,0.6184,8240000,3026
chr4,8240000,0.144133,0.6205,8250000,2825
chr4,8250000,0.223677,0.6162,8260000,2449
chr4,8260000,0.330792,0.6072,8270000,2276
chr4,8270000,0.138459,0.6186,8280000,2832
chr4,8280000,0.168376,0.6177,8290000,2847
chr4,8290000,0.191992,0.6173,8300000,2823
chr4,8300000,0.199273,0.6156,8310000,2949
chr4,8310000,0.172784,0.6164,8320000,2832
chr4,8320000,0.111882,0.6142,8330000,2955
chr4,8330000,0.164109,0.6161,8340000,2666
chr4,8340000,0.299672,0.617,8350000,2734
chr4,8350000,0.207131,0.6177,8360000,2862
chr4,8360000,0.263884,0.6133,8370000,3114
chr4,8370000,0.217803,0.6138,8380000,3197
chr4,8380000,0.216641,0.6163,8390000,2963
chr4,8390000,0.303249,0.591,8400000,2633
chr4,8400000,0.29365,0.5997,8410000,2648
chr4,8410000,0.274329,0.605,8420000,2825
chr4,8420000,0.267525,0.5985,8430000,2582
chr4,8430000,0.286715,0.6132,8440000,2763
chr4,8440000,0.194222,0.6136,8450000,2827
chr4,8450000,0.234559,0.6145,8460000,2718
chr4,8460000,0.214181,0.6135,8470000,2744
chr4,8470000,0.217268,0.6143,8480000,2747
chr4,8480000,0.228549,0.6134,8490000,2822
chr4,8490000,0.179227,0.6145,8500000,2849
chr4,8500000,0.167301,0.6149,8510000,2729
chr4,8510000,0.204396,0.6137,8520000,2733
chr4,8520000,0.17634,0.6143,8530000,2708
chr4,8530000,0.137017,0.615,8540000,2774
chr4,8540000,0.12814,0.6147,8550000,2883
chr4,8550000,0.242622,0.6155,8560000,2762
chr4,8560000,0.261802,0.6155,8570000,3005
chr4,8570000,0.10385,0.6144,8580000,2809
chr4,8580000,0.0994718,0.6134,8590000,2696
chr4,8590000,0.323324,0.615,8600000,2881
chr4,8600000,0.0517774,0.6154,8610000,2552
chr4,8610000,0.159304,0.6159,8620000,2541
chr4,8620000,0.101109,0.6156,8630000,2654
chr4,8630000,0.157345,0.614,8640000,2598
chr4,8640000,0.213644,0.6173,8650000,2655
chr4,8650000,0.219525,0.616,8660000,2712
chr4,8660000,0.151478,0.6156,8670000,2708
chr4,8670000,0.14746,0.6165,8680000,2585
chr4,8680000,0.145161,0.6149,8690000,2642
chr4,8690000,0.147288,0.6127,8700000,2506
chr4,8700000,0.226631,0.6142,8710000,2569
chr4,8710000,0.189273,0.6108,8720000,2502
chr4,8720000,0.414404,0.6143,8730000,2557
chr4,8730000,0.316119,0.6137,8740000,2801
chr4,8740000,0.386831,0.5911,8750000,2792
chr4,8750000,0.3107,0.5937,8760000,2161
chr4,8760000,0.209784,0.5893,8770000,2245
chr4,8770000,0.336054,0.5888,8780000,2413
chr4,8780000,0.304409,0.596,8790000,2626
chr4,8790000,0.291683,0.6203,8800000,2754
chr4,8800000,0.199131,0.6173,8810000,2792
chr4,8810000,0.241891,0.6167,8820000,3132
chr4,8820000,0.2457,0.6174,8830000,2789
chr4,8830000,0.112166,0.6193,8840000,2519
chr4,8840000,0.194268,0.6201,8850000,2526
chr4,8850000,0.0985607,0.6191,8860000,2476
chr4,8860000,0.103429,0.6188,8870000,2506
chr4,8870000,0.161154,0.6196,8880000,2733
chr4,8880000,0.158632,0.6205,8890000,2718
chr4,8890000,0.0920811,0.6187,8900000,2563
chr4,8900000,0.155896,0.6198,8910000,2470
chr4,8910000,0.139608,0.6188,8920000,2657
chr4,8920000,0.16781,0.6184,8930000,2867
chr4,8930000,0.172844,0.6194,8940000,2811
chr4,8940000,0.106223,0.6214,8950000,2765
chr4,8950000,0.307853,0.6156,8960000,3187
chr4,8960000,0.232933,0.5762,8970000,2389
chr4,8970000,0.259279,0.5781,8980000,2316
chr4,8980000,0.26342,0.6181,8990000,2860
chr4,8990000,0.266844,0.6047,9000000,2814
chr4,9000000,0.196961,0.6053,9010000,2759
chr4,9010000,0.118535,0.6136,9020000,2915
chr4,9020000,0.140071,0.6006,9030000,2764
chr4,9030000,0.168607,0.5976,9040000,2704
chr4,9040000,0.278527,0.605,9050000,2604
chr4,9050000,0.304612,0.6074,9060000,2918
chr4,9060000,0.197144,0.6205,9070000,2930
chr4,9070000,0.390012,0.6103,9080000,2619
chr4,9080000,0.295695,0.5934,9090000,2359
chr4,9090000,0.356672,0.5939,9100000,2485
chr4,9100000,0.321271,0.6132,9110000,3145
chr4,9110000,0.368384,0.6206,9120000,3212
chr4,9120000,0.271233,0.5916,9130000,2681
chr4,9130000,0.215059,0.6173,9140000,2789
chr4,9140000,0.324589,0.5901,9150000,2815
chr4,9150000,0.332906,0.6017,9160000,2779
chr4,9160000,0.220738,0.5746,9170000,2493
chr4,9170000,0.254712,0.6141,9180000,3004
chr4,9180000,0.312006,0.6168,9190000,2866
chr4,9190000,0.305806,0.607,9200000,3105
chr4,9200000,0.360805,0.6158,9210000,2897
chr4,9210000,0.300833,0.5645,9220000,2363
chr4,9220000,0.292569,0.6108,9230000,2715
chr4,9230000,0.227985,0.6163,9240000,2843
chr4,9240000,0.254272,0.6167,9250000,2695
chr4,9250000,0.327672,0.609,9260000,2801
chr4,9260000,0.330442,0.5753,9270000,2711
chr4,9270000,0.492734,0.5927,9280000,2554
chr4,9280000,0.38101,0.6152,9290000,2923
chr4,9290000,0.323976,0.6146,9300000,3054
chr4,9300000,0.238954,0.6108,9310000,2968
chr4,9310000,0.374934,0.6024,9320000,2472
chr4,9320000,0.25958,0.5879,9330000,2439
chr4,9330000,0.280842,0.5745,9340000,2491
chr4,9340000,0.270398,0.5914,9350000,2643
chr4,9350000,0.40425,0.592,9360000,2749
chr4,9360000,0.148687,0.6168,9370000,2894
chr4,9370000,0.151161,0.6158,9380000,2797
chr4,9380000,0.347689,0.6174,9390000,2877
chr4,9390000,0.402282,0.6177,9400000,2969
chr4,9400000,0.251682,0.6117,9410000,2973
chr4,9410000,0.217178,0.613,9420000,3018
chr4,9420000,0.312154,0.6136,9430000,2967
chr4,9430000,0.185633,0.6104,9440000,3048
chr4,9440000,0.341096,0.6099,9450000,2813
chr4,9450000,0.474925,0.5862,9460000,2695
chr4,9460000,0.690834,0.6116,9470000,2859
chr4,9470000,0.337212,0.6123,9480000,2984
chr4,9480000,0.418451,0.5889,9490000,2730
chr4,9490000,0.176227,0.6145,9500000,2764
chr4,9500000,0.236225,0.6158,9510000,2757
chr4,9510000,0.201857,0.6165,9520000,2907
chr4,9520000,0.187383,0.6159,9530000,2928
chr4,9530000,0.318605,0.6162,9540000,2857
chr4,9540000,0.409771,0.6134,9550000,2983
chr4,9550000,0.480699,0.6115,9560000,2894
chr4,9560000,0.601855,0.6126,9570000,2842
chr4,9570000,0.281541,0.6143,9580000,2945
chr4,9580000,0.253975,0.614,9590000,2872
chr4,9590000,0.383289,0.6137,9600000,2849
chr4,9600000,0.320605,0.6143,9610000,3012
chr4,9610000,0.306927,0.6149,9620000,2873
chr4,9620000,0.357366,0.6124,9630000,2743
chr4,9630000,0.196292,0.5865,9640000,2452
chr4,9640000,0.35148,0.5899,9650000,2523
chr4,9650000,0.419268,0.5948,9660000,2848
chr4,9660000,0.461904,0.5899,9670000,2267
chr4,9670000,0.296606,0.6109,9680000,2752
chr4,9680000,0.404571,0.6151,9690000,2735
chr4,9690000,0.277862,0.5861,9700000,2596
chr4,9700000,0.180864,0.6128,9710000,2837
chr4,9710000,0.146923,0.6128,9720000,2972
chr4,9720000,0.281851,0.6102,9730000,3153
chr4,9730000,0.291333,0.6118,9740000,2792
chr4,9740000,0.429454,0.6082,9750000,3317
chr4,9750000,0.410841,0.5841,9760000,2363
chr4,9760000,0.269515,0.5833,9770000,2283
chr4,9770000,0.477193,0.6087,9780000,2888
chr4,9780000,0.345128,0.5916,9790000,2460
chr4,9790000,0.353566,0.589,9800000,2535
chr4,9800000,0.368193,0.5802,9810000,2471
chr4,9810000,0.295544,0.5735,9820000,2442
chr4,9820000,0.493017,0.5912,9830000,2702
chr4,9830000,0.548736,0.573,9840000,2583
chr4,9840000,0.344904,0.5722,9850000,2460
chr4,9850000,0.566622,0.5641,9860000,2481
chr4,9860000,0.431935,0.608,9870000,1864
chr4,9870000,0.573276,0.6029,9880000,2521
chr4,9880000,0.45273,0.6055,9890000,2254
chr4,9890000,0.333184,0.5844,9900000,2575
chr4,9900000,0.272714,0.5823,9910000,2573
chr4,9910000,0.400465,0.5831,9920000,2431
chr4,9920000,0.41611,0.6112,9930000,2922
chr4,9930000,0.296739,0.6184,9940000,2854
chr4,9940000,0.335471,0.618,9950000,2981
chr4,9950000,0.254506,0.6167,9960000,2788
chr4,9960000,0.299849,0.6185,9970000,2826
chr4,9970000,0.21051,0.6173,9980000,2811
chr4,9980000,0.731594,0.5935,9990000,2861
chr4,9990000,0.81409,0.5859,10000000,2650
chr4,10000000,0.451771,0.5883,10010000,2510
