chr,start,mappability,gc_content,end,sample_H
Group 5,104400000,0.939564,0.53229,104700000,19691
Group 5,104700000,0.910887,0.559053,105000000,19313
Group 5,105000000,0.894055,0.557517,105300000,18678
Group 5,105300000,0.903719,0.53579,105600000,22380
Group 5,105600000,0.949728,0.546623,105900000,20014
Group 5,105900000,0.917011,0.546157,106200000,21473
Group 5,106200000,0.918863,0.545803,106500000,20122
Group 5,106500000,0.80883,0.518323,106800000,17983
Group 5,106800000,0.918886,0.53353,107100000,18813
Group 5,107100000,0.909544,0.527403,107400000,20010
Group 5,107400000,0.910346,0.541413,107700000,20346
Group 5,107700000,0.852811,0.540163,108000000,19830
Group 5,108000000,0.864795,0.55385,108300000,19089
Group 5,108300000,0.836083,0.550043,108600000,19872
Group 5,108600000,0.90248,0.515593,108900000,21619
Group 5,108900000,0.914054,0.551397,109200000,20948
Group 5,109200000,0.922073,0.520393,109500000,19075
Group 5,109500000,0.872099,0.526807,109800000,20095
Group 5,109800000,0.710782,0.392413,110100000,14277
Group 5,110100000,0.948376,0.52699,110400000,20011
Group 5,110400000,0.932958,0.531083,110700000,20052
Group 5,110700000,0.845814,0.51964,111000000,19137
Group 5,111000000,0.927073,0.53072,111300000,19326
Group 5,111300000,0.907752,0.550767,111600000,19993
Group 5,111600000,0.896917,0.5518,111900000,19972
Group 5,111900000,0.931444,0.539037,112200000,20269
Group 5,112200000,0.894385,0.541497,112500000,20321
Group 5,112500000,0.941958,0.5246,112800000,19614
Group 5,112800000,0.916364,0.541493,113100000,19015
Group 5,113100000,0.650373,0.647727,113400000,8267
Group 5,113400000,0.894658,0.517123,113700000,23248
Group 5,113700000,0.915281,0.53838,114000000,20481
Group 5,114000000,0.923322,0.5199,114300000,22293
Group 5,114300000,0.947192,0.5368,114600000,19705
Group 5,114600000,0.900868,0.530697,114900000,20749
Group 5,114900000,0.839048,0.516877,115200000,21456
Group 5,115200000,0.935295,0.547147,115500000,20433
Group 5,115500000,0.934883,0.542727,115800000,20096
Group 5,115800000,0.891813,0.542327,116100000,22667
Group 5,116100000,0.980588,0.513263,116400000,20276
Group 5,116400000,0.891687,0.53679,116700000,21058
Group 5,116700000,0.912786,0.50618,117000000,20419
Group 5,117000000,0.86682,0.542823,117300000,20426
Group 5,117300000,0.932315,0.54514,117600000,21613
Group 5,117600000,0.895196,0.547593,117900000,19472
Group 5,117900000,0.895411,0.56199,118200000,21607
Group 5,118200000,0.916518,0.53448,118500000,22628
Group 5,118500000,0.850276,0.5361,118800000,20338
Group 5,118800000,0.951642,0.55062,119100000,21408
Group 5,119100000,0.956074,0.54078,119400000,19821
Group 5,119400000,0.884355,0.55125,119700000,18304
Group 5,119700000,0.884436,0.548927,120000000,20473
Group 5,120000000,0.949476,0.514987,120300000,20985
Group 5,120300000,0.927671,0.530053,120600000,20543
Group 5,120600000,0.951704,0.51623,120900000,19721
Group 5,120900000,0.914623,0.541857,121200000,20560
Group 5,121200000,0.946528,0.55384,121500000,20530
Group 5,121500000,0.932963,0.535223,121800000,20714
Group 5,121800000,0.894032,0.513397,122100000,19907
Group 5,122100000,0.937746,0.543037,122400000,20741
Group 5,122400000,0.910363,0.537137,122700000,20509
Group 5,122700000,0.897566,0.531603,123000000,20691
Group 5,123000000,0.859216,0.542707,123300000,21669
Group 5,123300000,0.930927,0.55228,123600000,20534
Group 5,123600000,0.892793,0.529597,123900000,17725
Group 5,123900000,0.944729,0.49917,124200000,18033
Group 5,124200000,0.93393,0.544763,124500000,20034
Group 5,124500000,0.893173,0.54656,124800000,21407
Group 5,124800000,0.952437,0.539807,125100000,20300
Group 5,125100000,0.774883,0.56419,125400000,16149
Group 5,125400000,0.918613,0.528887,125700000,19278
Group 5,125700000,0.920334,0.535427,126000000,19905
Group 5,126000000,0.91842,0.531313,126300000,20676
Group 5,126300000,0.943307,0.535267,126600000,20493
Group 5,126600000,0.923276,0.54911,126900000,19310
Group 5,126900000,0.902603,0.50922,127200000,18804
Group 5,127200000,0.799981,0.551357,127500000,19851
Group 5,127500000,0.86686,0.52541,127800000,23889
Group 5,127800000,0.909629,0.55742,128100000,22835
Group 5,128100000,0.944216,0.54381,128400000,25193
Group 5,128400000,0.896646,0.518277,128700000,19862
Group 5,128700000,0.913513,0.540797,129000000,21685
Group 5,129000000,0.810368,0.51498,129300000,18240
Group 5,129300000,0.904265,0.557313,129600000,20084
Group 5,129600000,0.910911,0.52696,129900000,21240
Group 5,129900000,0.87904,0.529623,130200000,23475
Group 5,130200000,0.90633,0.548547,130500000,21128
Group 5,130500000,0.899529,0.544747,130800000,19423
Group 5,130800000,0.903155,0.540333,131100000,19944
Group 5,131100000,0.934875,0.5381,131400000,19968
Group 5,131400000,0.903144,0.544023,131700000,19729
Group 5,131700000,0.906432,0.54028,132000000,20801
Group 5,132000000,0.902395,0.53999,132300000,20800
Group 5,132300000,0.924283,0.548033,132600000,19770
Group 5,132600000,0.883712,0.501907,132900000,18896
Group 5,132900000,0.837378,0.53419,133200000,19989
Group 5,133200000,0.951509,0.539877,133500000,18284
Group 5,133500000,0.973821,0.5321,133800000,19398
Group 5,133800000,0.896626,0.537103,134100000,20542
Group 5,134100000,0.900878,0.553103,134400000,20965
Group 5,134400000,0.93852,0.54013,134700000,20367
Group 5,134700000,0.891956,0.53671,135000000,19002
Group 5,135000000,0.923265,0.494367,135300000,21162
Group 5,135300000,0.84684,0.544693,135600000,20643
Group 5,135600000,0.893116,0.535013,135900000,19514
Group 5,135900000,0.924274,0.523953,136200000,19984
Group 5,136200000,0.927073,0.5193,136500000,17176
Group 5,136500000,0.883667,0.548727,136800000,19000
Group 5,136800000,0.932019,0.536143,137100000,20161
Group 5,137100000,0.923114,0.5424,137400000,20189
Group 5,137400000,0.854176,0.54818,137700000,18910
Group 5,137700000,0.94576,0.53747,138000000,19835
Group 5,138000000,0.884177,0.526923,138300000,19913
Group 5,138300000,0.923719,0.533753,138600000,20300
Group 5,138600000,0.932933,0.544997,138900000,19735
Group 5,138900000,0.958759,0.54477,139200000,20711
Group 5,139200000,0.925935,0.551783,139500000,19645
Group 5,139500000,0.932657,0.534083,139800000,20770
Group 5,139800000,0.893471,0.53356,140100000,20743
Group 5,140100000,0.928521,0.52514,140400000,19558
Group 5,140400000,0.851311,0.53283,140700000,19626
Group 5,140700000,0.965383,0.524807,141000000,19578
Group 5,141000000,0.942329,0.521393,141300000,21190
Group 5,141300000,0.951697,0.53487,141600000,19607
Group 5,141600000,0.908322,0.496937,141900000,17503
Group 5,141900000,0.903994,0.512827,142200000,19495
Group 5,142200000,0.894622,0.530073,142500000,19756
Group 5,142500000,0.902122,0.534423,142800000,20560
Group 5,142800000,0.910222,0.525117,143100000,20113
Group 5,143100000,0.848611,0.53452,143400000,19946
Group 5,143400000,0.925907,0.530123,143700000,19448
Group 5,143700000,0.691043,0.608787,144000000,14890
Group 5,144000000,0.491425,0.68595,144300000,5660
Group 5,144300000,0.579145,0.687907,144600000,6648
Group 5,144600000,0.471631,0.682767,144900000,3630
Group 5,144900000,0.430687,0.69196,145200000,3747
Group 5,145200000,0.514019,0.699827,145500000,9818
Group 5,145500000,0.532615,0.68767,145800000,1933
Group 5,145800000,0.483777,0.68973,146100000,6192
Group 5,146100000,0.742626,0.640617,146400000,8937
Group 5,146400000,0.689184,0.617593,146700000,11719
Group 5,146700000,0.799565,0.597197,147000000,16810
Group 5,147000000,0.696267,0.603403,147300000,12712
Group 5,147300000,0.706726,0.602107,147600000,11794
Group 5,147600000,0.73298,0.601557,147900000,15320
Group 5,147900000,0.722156,0.603817,148200000,15009
Group 5,148200000,0.711829,0.588817,148500000,15098
Group 5,148500000,0.680451,0.591833,148800000,18031
Group 5,148800000,0.920429,0.515343,149100000,19857
Group 5,149100000,0.926566,0.509613,149400000,20172
Group 5,149400000,0.950068,0.53054,149700000,18869
Group 5,149700000,0.920922,0.50513,150000000,20165
Group 5,150000000,0.889324,0.496783,150300000,18284
Group 5,150300000,0.915517,0.50763,150600000,21881
Group 5,150600000,0.856365,0.466923,150900000,19203
Group 5,150900000,0.844214,0.480503,151200000,21492
Group 5,151200000,0.848315,0.57994,151500000,20367
Group 5,151500000,0.940807,0.521977,151800000,20677
Group 5,151800000,0.876275,0.541563,152100000,18973
Group 5,152100000,0.879452,0.537097,152400000,19378
Group 5,152400000,0.85629,0.577773,152700000,14882
Group 5,152700000,0.599145,0.68111,153000000,2831
Group 5,153000000,0.575162,0.690457,153300000,965
Group 5,153300000,0.537669,0.687637,153600000,1440
Group 5,153600000,0.61322,0.696247,153900000,661
Group 5,153900000,0.53909,0.70068,154200000,589
Group 5,154200000,0.506069,0.69391,154500000,1057
Group 5,154500000,0.715757,0.660613,154800000,3111
Group 5,154800000,0.731584,0.653663,155100000,1741
Group 5,155100000,0.607839,0.685267,155400000,1181
Group 5,155400000,0.630753,0.690007,155700000,1318
Group 5,155700000,0.66162,0.677983,156000000,9034
Group 5,156000000,0.822299,0.5912,156300000,11320
Group 5,156300000,0.876318,0.54597,156600000,16282
Group 5,156600000,0.920078,0.51675,156900000,17633
Group 5,156900000,0.946505,0.503823,157200000,19388
Group 5,157200000,0.964045,0.53295,157500000,20156
Group 5,157500000,0.89433,0.513827,157800000,19529
Group 5,157800000,0.914866,0.513183,158100000,68437
Group 5,158100000,0.917635,0.520083,158400000,44535
Group 5,158400000,0.95777,0.518173,158700000,19384
Group 5,158700000,0.927253,0.50641,159000000,20103
Group 5,159000000,0.63304,0.48404,159300000,26082
Group 5,159300000,0.597105,0.477023,159600000,21984
Group 5,159600000,0.951023,0.53306,159900000,21713
Group 5,159900000,0.930572,0.523637,160200000,18436
Group 5,160200000,0.931734,0.521387,160500000,20023
Group 5,160500000,0.910931,0.520417,160800000,21800
Group 5,160800000,0.950137,0.508453,161100000,18413
Group 5,161100000,0.914526,0.518707,161400000,19492
Group 5,161400000,0.930763,0.51161,161700000,19734
Group 5,161700000,0.928397,0.504313,162000000,21588
Group 5,162000000,0.941206,0.537567,162300000,20862
Group 5,162300000,0.942765,0.47669,162600000,20334
Group 5,162600000,0.914342,0.49703,162900000,18413
Group 5,162900000,0.954442,0.514563,163200000,20620
Group 5,163200000,0.9603,0.51804,163500000,18877
Group 5,163500000,0.82584,0.526853,163800000,18185
Group 5,163800000,0.890082,0.527093,164100000,20782
Group 5,164100000,0.919024,0.52164,164400000,19337
Group 5,164400000,0.908375,0.51635,164700000,18538
Group 5,164700000,0.93051,0.528977,165000000,18933
Group 5,165000000,0.926656,0.53262,165300000,25891
Group 5,165300000,0.954721,0.52339,165600000,19766
Group 5,165600000,0.965807,0.529377,165900000,20331
Group 5,165900000,0.930872,0.531097,166200000,18780
Group 5,166200000,0.9318,0.533037,166500000,21005
Group 5,166500000,0.855964,0.473717,166800000,33262
Group 5,166800000,0.973296,0.533933,167100000,18996
Group 5,167100000,0.879533,0.54178,167400000,20204
Group 5,167400000,0.945429,0.532323,167700000,20041
Group 5,167700000,0.939962,0.521137,168000000,16969
Group 5,168000000,0.956592,0.511253,168300000,19529
Group 5,168300000,0.95418,0.54616,168600000,18216
Group 5,168600000,0.956837,0.52858,168900000,20398
Group 5,168900000,0.952439,0.532087,169200000,20079
Group 5,169200000,0.920083,0.52968,169500000,21552
Group 5,169500000,0.967156,0.503237,169800000,19355
Group 5,169800000,0.90091,0.53072,170100000,18874
Group 5,170100000,0.896588,0.527813,170400000,19975
Group 5,170400000,0.938076,0.533643,170700000,18648
Group 5,170700000,0.972985,0.51677,171000000,19498
Group 5,171000000,0.942513,0.52459,171300000,17813
Group 5,171300000,0.920414,0.507217,171600000,18918
Group 5,171600000,0.92407,0.540043,171900000,17757
Group 5,171900000,0.963015,0.514657,172200000,19445
Group 5,172200000,0.568073,0.58582,172500000,14848
Group 5,172500000,0.966514,0.51647,172800000,17989
Group 5,172800000,0.921643,0.529597,173100000,20098
Group 5,173100000,0.87941,0.53147,173400000,20957
Group 5,173400000,0.882751,0.512633,173700000,16944
Group 5,173700000,0.936648,0.556267,174000000,19134
Group 5,174000000,0.966547,0.53754,174300000,19831
Group 5,174300000,0.930411,0.54541,174600000,18987
Group 5,174600000,0.939766,0.520087,174900000,18991
Group 5,174900000,0.960083,0.519233,175200000,19324
Group 5,175200000,0.92598,0.5251,175500000,18807
Group 5,175500000,0.908614,0.52758,175800000,18491
Group 5,175800000,0.905314,0.537623,176100000,20094
Group 5,176100000,0.974694,0.528197,176400000,20679
Group 5,176400000,0.917608,0.533193,176700000,20334
Group 5,176700000,0.948732,0.52582,177000000,19069
Group 5,177000000,0.916394,0.515877,177300000,21040
Group 5,177300000,0.917885,0.546393,177600000,18785
Group 5,177600000,0.898326,0.52996,177900000,18540
Group 5,177900000,0.905138,0.53906,178200000,20048
Group 5,178200000,0.951426,0.532453,178500000,20514
Group 5,178500000,0.933662,0.521693,178800000,22170
Group 5,178800000,0.895405,0.53389,179100000,19618
Group 5,179100000,0.929353,0.54569,179400000,20058
Group 5,179400000,0.961654,0.543037,179700000,20612
Group 5,179700000,0.918395,0.546947,180000000,20033
Group 5,180000000,0.91475,0.540097,180300000,18730
Group 5,180300000,0.937036,0.521337,180600000,18346
Group 5,180600000,0.900475,0.533607,180900000,19143
Group 5,180900000,0.914386,0.550447,181200000,19645
Group 5,181200000,0.901578,0.53559,181500000,18368
Group 5,181500000,0.918818,0.540373,181800000,19161
Group 5,181800000,0.923891,0.52195,182100000,19863
Group 5,182100000,0.604542,0.55296,182400000,12377
Group 5,182400000,0.899829,0.543367,182700000,19301
Group 5,182700000,0.922875,0.525133,183000000,19021
Group 5,183000000,0.843993,0.537297,183300000,19335
Group 5,183300000,0.848128,0.550523,183600000,18430
Group 5,183600000,0.942615,0.520613,183900000,20984
Group 5,183900000,0.893551,0.52012,184200000,18442
Group 5,184200000,0.857465,0.520293,184500000,20200
Group 5,184500000,0.923602,0.508663,184800000,19899
Group 5,184800000,0.950301,0.539153,185100000,19356
Group 5,185100000,0.902676,0.54745,185400000,21078
Group 5,185400000,0.95081,0.511097,185700000,11964
Group 5,185700000,0.951212,0.535187,186000000,20999
Group 5,186000000,0.955101,0.504773,186300000,20351
Group 5,186300000,0.942722,0.509727,186600000,19457
Group 5,186600000,0.908418,0.535853,186900000,19711
Group 5,186900000,0.947932,0.52094,187200000,18880
Group 5,187200000,0.897166,0.520017,187500000,20095
Group 5,187500000,0.937917,0.543617,187800000,18670
Group 5,187800000,0.942631,0.52887,188100000,20267
Group 5,188100000,0.932386,0.516317,188400000,23012
Group 5,188400000,0.95657,0.537157,188700000,19452
Group 5,188700000,0.97731,0.535253,189000000,19173
Group 5,189000000,0.916156,0.534793,189300000,20587
Group 5,189300000,0.913529,0.543643,189600000,18407
Group 5,189600000,0.912547,0.53756,189900000,82844
Group 5,189900000,0.938495,0.503077,190200000,20630
Group 5,190200000,0.949904,0.51804,190500000,20556
Group 5,190500000,0.931241,0.51384,190800000,17558
Group 5,190800000,0.929305,0.529263,191100000,13877
Group 5,191100000,0.903633,0.51544,191400000,19423
Group 5,191400000,0.867054,0.528363,191700000,19588
Group 5,191700000,0.96125,0.506117,192000000,19912
Group 5,192000000,0.966713,0.526407,192300000,19867
Group 5,192300000,0.948421,0.531607,192600000,21282
Group 5,192600000,0.973842,0.533487,192900000,19231
Group 5,192900000,0.951274,0.53484,193200000,20010
Group 5,193200000,0.928486,0.517647,193500000,19413
Group 5,193500000,0.888897,0.54163,193800000,19479
Group 5,193800000,0.954037,0.539493,194100000,19916
Group 5,194100000,0.919673,0.517873,194400000,18234
Group 5,194400000,0.934022,0.564037,194700000,18570
Group 5,194700000,0.859551,0.543893,195000000,19205
Group 5,195000000,0.796256,0.559757,195300000,16878
Group 5,195300000,0.694868,0.55832,195600000,19630
Group 5,195600000,0.702747,0.56535,195900000,16112
Group 5,195900000,0.583761,0.565727,196200000,6448
Group 5,196200000,0.631793,0.56773,196500000,8099
Group 5,196500000,0.629316,0.564857,196800000,12467
Group 5,196800000,0.696176,0.554263,197100000,11493
Group 5,197100000,0.59628,0.561073,197400000,8298
Group 5,197400000,0.639723,0.561877,197700000,11770
Group 5,197700000,0.614732,0.56459,198000000,13509
Group 5,198000000,0.762327,0.54544,198300000,17757
Group 5,198300000,0.588035,0.557437,198600000,15828
Group 5,198600000,0.581507,0.554937,198900000,12115
Group 5,198900000,0.596281,0.54477,199200000,7373
Group 5,199200000,0.710958,0.558153,199500000,12613
Group 5,199500000,0.661723,0.550943,199800000,15866
Group 5,199800000,0.753167,0.56043,200100000,18719
Group 5,200100000,0.756566,0.559507,200400000,16812
Group 5,200400000,0.834852,0.557837,200700000,18301
Group 5,200700000,0.833576,0.545377,201000000,18444
Group 5,201000000,0.930042,0.548627,201300000,20008
Group 5,201300000,0.929776,0.54891,201600000,19587
Group 5,201600000,0.914249,0.546623,201900000,18636
Group 5,201900000,0.91254,0.54195,202200000,21437
Group 5,202200000,0.955612,0.54821,202500000,19685
Group 5,202500000,0.93906,0.543053,202800000,22096
Group 5,202800000,0.925871,0.524617,203100000,20623
Group 5,203100000,0.859285,0.498397,203400000,21167
Group 5,203400000,0.925349,0.516617,203700000,20636
Group 5,203700000,0.932775,0.544267,204000000,20228
Group 5,204000000,0.950307,0.542733,204300000,21076
Group 5,204300000,0.964626,0.52762,204600000,20469
Group 5,204600000,0.90098,0.538457,204900000,19729
Group 5,204900000,0.912553,0.5408,205200000,19914
Group 5,205200000,0.962978,0.52168,205500000,19831
Group 5,205500000,0.885431,0.56348,205800000,20285
Group 5,205800000,0.908118,0.541153,206100000,20639
Group 5,206100000,0.923435,0.545423,206400000,21479
Group 5,206400000,0.891196,0.54171,206700000,18595
Group 5,206700000,0.94798,0.5537,207000000,21874
Group 5,207000000,0.913506,0.551927,207300000,20840
Group 5,207300000,0.901566,0.534523,207600000,20520
Group 5,207600000,0.927444,0.546687,207900000,18640
Group 5,207900000,0.939338,0.545267,208200000,19417
Group 5,208200000,0.93666,0.53444,208500000,19242
Group 5,208500000,0.914851,0.499957,208800000,20769
Group 5,208800000,0.92025,0.49661,209100000,19569
Group 5,209100000,0.881866,0.52533,209400000,20257
Group 5,209400000,0.931928,0.52171,209700000,19300
Group 5,209700000,0.94234,0.534027,210000000,19523
Group 5,210000000,0.939986,0.518483,210300000,20457
Group 5,210300000,0.9502,0.537417,210600000,20474
Group 5,210600000,0.920391,0.52404,210900000,20408
Group 5,210900000,0.910951,0.550017,211200000,24192
Group 5,211200000,0.939287,0.522577,211500000,19903
Group 5,211500000,0.958875,0.509907,211800000,20940
Group 5,211800000,0.88627,0.53262,212100000,20009
Group 5,212100000,0.897815,0.528357,212400000,20608
Group 5,212400000,0.930375,0.536267,212700000,20327
Group 5,212700000,0.935304,0.542153,213000000,19279
Group 5,213000000,0.912499,0.544213,213300000,20908
Group 5,213300000,0.940132,0.556313,213600000,20316
Group 5,213600000,0.944824,0.550597,213900000,19185
Group 5,213900000,0.914175,0.5534,214200000,18957
Group 5,214200000,0.894991,0.54906,214500000,19509
Group 5,214500000,0.925672,0.541297,214800000,19773
Group 5,214800000,0.904999,0.55041,215100000,20234
Group 5,215100000,0.956587,0.545057,215400000,19565
Group 5,215400000,0.88737,0.54602,215700000,21561
Group 5,215700000,0.8909,0.53832,216000000,19478
Group 5,216000000,0.913025,0.549193,216300000,20138
Group 5,216300000,0.956343,0.556493,216600000,19189
Group 5,216600000,0.901559,0.546057,216900000,19108
Group 5,216900000,0.930421,0.523077,217200000,21155
Group 5,217200000,0.910731,0.52658,217500000,18607
Group 5,217500000,0.918626,0.521573,217800000,21537
Group 5,217800000,0.959663,0.536913,218100000,21426
Group 5,218100000,0.989895,0.52764,218400000,20721
Group 5,218400000,0.959016,0.52778,218700000,19357
Group 5,218700000,0.85642,0.54482,219000000,20025
Group 5,219000000,0.951007,0.541153,219300000,18720
Group 5,219300000,0.940646,0.537297,219600000,20503
Group 5,219600000,0.94496,0.545347,219900000,19803
Group 5,219900000,0.935008,0.542893,220200000,20060
Group 5,220200000,0.936623,0.552523,220500000,18934
Group 5,220500000,0.89312,0.55319,220800000,19245
Group 5,220800000,0.93229,0.536657,221100000,21867
Group 5,221100000,0.91976,0.537367,221400000,19093
Group 5,221400000,0.92773,0.537973,221700000,20390
Group 5,221700000,0.910867,0.539913,222000000,20548
Group 5,222000000,0.891822,0.537153,222300000,20215
Group 5,222300000,0.924638,0.512667,222600000,19125
Group 5,222600000,0.920942,0.5376,222900000,20830
Group 5,222900000,0.864668,0.545797,223200000,20574
Group 5,223200000,0.954331,0.540777,223500000,20253
Group 5,223500000,0.942198,0.548557,223800000,20349
Group 5,223800000,0.925211,0.531703,224100000,19754
Group 5,224100000,0.876205,0.537293,224400000,19881
Group 5,224400000,0.858191,0.516297,224700000,18891
Group 5,224700000,0.903002,0.559407,225000000,20524
Group 5,225000000,0.925684,0.540573,225300000,20572
Group 5,225300000,0.467025,0.537687,225600000,11681
Group 5,225600000,0.782824,0.535763,225900000,15970
Group 5,225900000,0.936241,0.548643,226200000,20021
Group 5,226200000,0.960502,0.53485,226500000,21400
Group 5,226500000,0.754584,0.539763,226800000,19747
Group 5,226800000,0.910111,0.53777,227100000,19874
Group 5,227100000,0.904771,0.524937,227400000,21031
Group 5,227400000,0.906832,0.544217,227700000,20340
Group 5,227700000,0.948054,0.537843,228000000,20441
Group 5,228000000,0.924795,0.559223,228300000,19197
Group 5,228300000,0.919132,0.553057,228600000,19522
Group 5,228600000,0.920207,0.533757,228900000,19772
Group 5,228900000,0.944812,0.555173,229200000,20834
Group 5,229200000,0.931075,0.547343,229500000,20215
Group 5,229500000,0.910672,0.5188,229800000,20942
Group 5,229800000,0.95286,0.538043,230100000,20761
Group 5,230100000,0.836474,0.522187,230400000,19424
Group 5,230400000,0.843431,0.537963,230700000,20015
Group 5,230700000,0.913173,0.519083,231000000,21654
Group 5,231000000,0.935907,0.552197,231300000,21771
Group 5,231300000,0.920948,0.53764,231600000,20785
Group 5,231600000,0.939371,0.521003,231900000,20965
Group 5,231900000,0.942027,0.537817,232200000,21797
Group 5,232200000,0.960854,0.53948,232500000,20473
Group 5,232500000,0.912689,0.552003,232800000,21503
Group 5,232800000,0.93145,0.513023,233100000,20638
Group 5,233100000,0.912043,0.523773,233400000,19991
Group 5,233400000,0.968913,0.525247,233700000,20228
Group 5,233700000,0.924324,0.543597,234000000,22590
Group 5,234000000,0.935925,0.543873,234300000,19338
Group 5,234300000,0.964734,0.533677,234600000,20206
Group 5,234600000,0.867029,0.547633,234900000,20752
Group 5,234900000,0.921393,0.53737,235200000,21463
Group 5,235200000,0.898607,0.547067,235500000,21128
Group 5,235500000,0.948125,0.549037,235800000,20631
Group 5,235800000,0.936277,0.534223,236100000,19429
Group 5,236100000,0.902591,0.540193,236400000,20977
Group 5,236400000,0.904459,0.53707,236700000,19214
Group 5,236700000,0.930856,0.54939,237000000,18969
Group 5,237000000,0.94845,0.5412,237300000,19909
Group 5,237300000,0.93718,0.555757,237600000,19022
Group 5,237600000,0.931185,0.539153,237900000,19298
Group 5,237900000,0.933828,0.512677,238200000,20610
Group 5,238200000,0.932742,0.523267,238500000,22996
Group 5,238500000,0.914524,0.532937,238800000,19905
Group 5,238800000,0.947127,0.557347,239100000,19614
Group 5,239100000,0.918683,0.549913,239400000,19495
Group 5,239400000,0.896024,0.541633,239700000,19886
Group 5,239700000,0.936601,0.5225,240000000,19234
Group 5,240000000,0.974369,0.507,240300000,19829
Group 5,240300000,0.959979,0.535813,240600000,19149
Group 5,240600000,0.978098,0.534987,240900000,19277
Group 5,240900000,0.890248,0.54393,241200000,19841
Group 5,241200000,0.910335,0.547637,241500000,24099
Group 5,241500000,0.876312,0.54174,241800000,19953
Group 5,241800000,0.93763,0.553203,242100000,20764
Group 5,242100000,0.908429,0.541033,242400000,21047
Group 5,242400000,0.939561,0.549037,242700000,19474
Group 5,242700000,0.9376,0.533517,243000000,19336
Group 5,243000000,0.883906,0.538547,243300000,19673
Group 5,243300000,0.861533,0.529033,243600000,20666
Group 5,243600000,0.907532,0.544803,243900000,21077
Group 5,243900000,0.91766,0.53034,244200000,21130
Group 5,244200000,0.917524,0.555303,244500000,19230
Group 5,244500000,0.918252,0.53784,244800000,18870
Group 5,244800000,0.870397,0.555807,245100000,19231
Group 5,245100000,0.942581,0.553807,245400000,19459
Group 5,245400000,0.939706,0.54549,245700000,20490
Group 5,245700000,0.920824,0.551907,246000000,19721
Group 5,246000000,0.901673,0.543027,246300000,18316
Group 5,246300000,0.906316,0.54146,246600000,19117
Group 5,246600000,0.9541,0.534483,246900000,19572
Group 5,246900000,0.913751,0.52508,247200000,18905
Group 5,247200000,0.891558,0.5468,247500000,18552
Group 5,247500000,0.912549,0.55282,247800000,18325
Group 5,247800000,0.89257,0.555037,248100000,17953
Group 5,248100000,0.902581,0.5435,248400000,34036
Group 5,248400000,0.798286,0.552303,248700000,15972
Group 5,248700000,0.856039,0.565467,249000000,17629
Group 5,249000000,0.873971,0.522383,249300000,18238
Group 5,249300000,0.966602,0.52217,249600000,19739
Group 5,249600000,0.918745,0.533983,249900000,19776
Group 5,249900000,0.924609,0.538873,250200000,22945
Group 5,250200000,0.908886,0.55496,250500000,20517
Group 5,250500000,0.932752,0.53505,250800000,20317
Group 5,250800000,0.938954,0.52915,251100000,20777
Group 5,251100000,0.905764,0.533323,251400000,18427
Group 5,251400000,0.881525,0.554107,251700000,20073
Group 5,251700000,0.934512,0.515817,252000000,18485
Group 5,252000000,0.897231,0.529307,252300000,17489
Group 5,252300000,0.918575,0.538057,252600000,18783
Group 5,252600000,0.865961,0.54548,252900000,25487
Group 5,252900000,0.886924,0.525133,253200000,18266
Group 5,253200000,0.891949,0.53542,253500000,19604
Group 5,253500000,0.911345,0.549567,253800000,18630
Group 5,253800000,0.946681,0.542323,254100000,19927
Group 5,254100000,0.936484,0.543647,254400000,21222
Group 5,254400000,0.951843,0.54612,254700000,19843
Group 5,254700000,0.931655,0.5433,255000000,20464
Group 5,255000000,0.931745,0.523623,255300000,25490
Group 5,255300000,0.795604,0.53678,255600000,20710
Group 5,255600000,0.923876,0.526907,255900000,21561
Group 5,255900000,0.917161,0.554763,256200000,23306
Group 5,256200000,0.888769,0.55848,256500000,18750
Group 5,256500000,0.874973,0.55225,256800000,19976
Group 5,256800000,0.919392,0.52081,257100000,20651
Group 5,257100000,0.910471,0.55279,257400000,20368
Group 5,257400000,0.940999,0.540657,257700000,22791
Group 5,257700000,0.782317,0.587893,258000000,33216
Group 5,258000000,0.859151,0.538413,258300000,22461
Group 5,258300000,0.897184,0.531397,258600000,20696
Group 5,258600000,0.903957,0.518673,258900000,18819
Group 5,258900000,0.920965,0.543933,259200000,21241
Group 5,259200000,0.925248,0.503413,259500000,20736
Group 5,259500000,0.883602,0.519937,259800000,20274
Group 5,259800000,0.94753,0.518547,260100000,21427
Group 5,260100000,0.914893,0.511757,260400000,30537
Group 5,260400000,0.90733,0.52969,260700000,19538
Group 5,260700000,0.931862,0.54335,261000000,19110
Group 5,261000000,0.915801,0.533693,261300000,19831
Group 5,261300000,0.856118,0.531063,261600000,23251
Group 5,261600000,0.933848,0.508403,261900000,21881
Group 5,261900000,0.913743,0.51751,262200000,18361
Group 5,262200000,0.854561,0.544257,262500000,18194
Group 5,262500000,0.884201,0.500133,262800000,18830
Group 5,262800000,0.904097,0.541387,263100000,19959
Group 5,263100000,0.875135,0.51488,263400000,19142
Group 5,263400000,0.925765,0.53471,263700000,18950
Group 5,263700000,0.894151,0.547487,264000000,19409
Group 5,264000000,0.887029,0.522827,264300000,19666
Group 5,264300000,0.950766,0.525537,264600000,20595
Group 5,264600000,0.948542,0.529677,264900000,23270
Group 5,264900000,0.912324,0.51134,265200000,21374
Group 5,265200000,0.931155,0.51875,265500000,24794
