chr,start,mappability,gc_content,end,sample_H
Group 4,546300000,0.906161,0.530537,546600000,21437
Group 4,546600000,0.931773,0.545817,546900000,23225
Group 4,546900000,0.903529,0.54592,547200000,19319
Group 4,547200000,0.923793,0.513053,547500000,20087
Group 4,547500000,0.885284,0.54742,547800000,20505
Group 4,547800000,0.79657,0.538613,548100000,16659
Group 4,548100000,0.881147,0.5148,548400000,15040
Group 4,548400000,0.619386,0.553327,548700000,11707
Group 4,548700000,0.520444,0.530887,549000000,14248
Group 4,549000000,0.849394,0.53597,549300000,20401
Group 4,549300000,0.94138,0.55106,549600000,19119
Group 4,549600000,0.927425,0.516227,549900000,16401
Group 4,549900000,0.863972,0.524873,550200000,14305
Group 4,550200000,0.93988,0.54512,550500000,18160
Group 4,550500000,0.78838,0.528617,550800000,17061
Group 4,550800000,0.800366,0.552123,551100000,17312
Group 4,551100000,0.633614,0.527473,551400000,13070
Group 4,551400000,0.677432,0.534183,551700000,16781
Group 4,551700000,0.935567,0.54719,552000000,20241
Group 4,552000000,0.931256,0.514917,552300000,18880
Group 4,552300000,0.929423,0.53594,552600000,22841
Group 4,552600000,0.848793,0.541633,552900000,22016
Group 4,552900000,0.929923,0.542153,553200000,21956
Group 4,553200000,0.915726,0.537687,553500000,19853
Group 4,553500000,0.929308,0.531967,553800000,15053
Group 4,553800000,0.949157,0.545007,554100000,22098
Group 4,554100000,0.925798,0.54859,554400000,17322
Group 4,554400000,0.902594,0.513303,554700000,18560
Group 4,554700000,0.680654,0.546637,555000000,12110
Group 4,555000000,0.580916,0.533757,555300000,11508
Group 4,555300000,0.689372,0.530467,555600000,14333
Group 4,555600000,0.819388,0.54231,555900000,18453
Group 4,555900000,0.804487,0.55296,556200000,19129
Group 4,556200000,0.883675,0.536607,556500000,21537
Group 4,556500000,0.723109,0.520583,556800000,19123
Group 4,556800000,0.715063,0.532977,557100000,16968
Group 4,557100000,0.702632,0.535547,557400000,16770
Group 4,557400000,0.781508,0.542463,557700000,16020
Group 4,557700000,0.73525,0.508267,558000000,14968
Group 4,558000000,0.595051,0.53203,558300000,11964
Group 4,558300000,0.887944,0.5265,558600000,22948
Group 4,558600000,0.721818,0.54546,558900000,14505
Group 4,558900000,0.716507,0.51921,559200000,17566
Group 4,559200000,0.634234,0.52053,559500000,14430
Group 4,559500000,0.61171,0.511107,559800000,14924
Group 4,559800000,0.517769,0.54686,560100000,12499
Group 4,560100000,0.797579,0.55382,560400000,15879
Group 4,560400000,0.895289,0.539483,560700000,22167
Group 4,560700000,0.962146,0.55118,561000000,21291
Group 4,561000000,0.942922,0.54365,561300000,20811
Group 4,561300000,0.580503,0.548023,561600000,17090
Group 4,561600000,0.774378,0.55075,561900000,17035
Group 4,561900000,0.793096,0.543677,562200000,22063
Group 4,562200000,0.627894,0.536887,562500000,21204
Group 4,562500000,0.876899,0.541197,562800000,21431
Group 4,562800000,0.882002,0.526657,563100000,21325
Group 4,563100000,0.969554,0.520717,563400000,19860
Group 4,563400000,0.87392,0.524013,563700000,19791
Group 4,563700000,0.775472,0.548383,564000000,19244
Group 4,564000000,0.920238,0.54694,564300000,21558
Group 4,564300000,0.915297,0.553333,564600000,23614
Group 4,564600000,0.931138,0.538773,564900000,21027
Group 4,564900000,0.667857,0.54793,565200000,15647
Group 4,565200000,0.752999,0.53775,565500000,19145
Group 4,565500000,0.50612,0.536603,565800000,13020
Group 4,565800000,0.932024,0.540887,566100000,23499
Group 4,566100000,0.873032,0.550783,566400000,19866
Group 4,566400000,0.844348,0.530963,566700000,21897
Group 4,566700000,0.689904,0.534883,567000000,17979
Group 4,567000000,0.84346,0.535463,567300000,20493
Group 4,567300000,0.682558,0.537127,567600000,14820
Group 4,567600000,0.656418,0.539227,567900000,15607
Group 4,567900000,0.683444,0.535357,568200000,18159
Group 4,568200000,0.918916,0.52831,568500000,21114
Group 4,568500000,0.93036,0.548293,568800000,21648
Group 4,568800000,0.94002,0.528583,569100000,21503
Group 4,569100000,0.913265,0.556943,569400000,25052
Group 4,569400000,0.909095,0.527233,569700000,19959
Group 4,569700000,0.901103,0.53887,570000000,22169
Group 4,570000000,0.766986,0.548377,570300000,16689
Group 4,570300000,0.694235,0.527317,570600000,16947
Group 4,570600000,0.744821,0.535577,570900000,16806
Group 4,570900000,0.909614,0.532927,571200000,23626
Group 4,571200000,0.788077,0.53318,571500000,15321
Group 4,571500000,0.747982,0.529723,571800000,16939
Group 4,571800000,0.942253,0.53605,572100000,19663
Group 4,572100000,0.873305,0.538087,572400000,21304
Group 4,572400000,0.890109,0.5434,572700000,18669
Group 4,572700000,0.925829,0.539473,573000000,21473
Group 4,573000000,0.746045,0.52902,573300000,17364
Group 4,573300000,0.549555,0.538983,573600000,11700
Group 4,573600000,0.810044,0.553907,573900000,15943
Group 4,573900000,0.945658,0.532757,574200000,16904
Group 4,574200000,0.952784,0.542103,574500000,15690
Group 4,574500000,0.685464,0.526003,574800000,10679
Group 4,574800000,0.908554,0.538927,575100000,24929
Group 4,575100000,0.898167,0.547477,575400000,18985
Group 4,575400000,0.945778,0.547727,575700000,21203
Group 4,575700000,0.89064,0.54654,576000000,22989
Group 4,576000000,0.634592,0.553997,576300000,15306
Group 4,576300000,0.712261,0.530813,576600000,12319
Group 4,576600000,0.733212,0.510027,576900000,12238
Group 4,576900000,0.926495,0.537987,577200000,17557
Group 4,577200000,0.927194,0.537607,577500000,16061
Group 4,577500000,0.878329,0.54377,577800000,18136
Group 4,577800000,0.90287,0.541127,578100000,18482
Group 4,578100000,0.869529,0.54811,578400000,16953
Group 4,578400000,0.874622,0.537833,578700000,20433
Group 4,578700000,0.795664,0.543237,579000000,18468
Group 4,579000000,0.534644,0.52412,579300000,12568
Group 4,579300000,0.926663,0.555537,579600000,20709
Group 4,579600000,0.891439,0.558573,579900000,21049
Group 4,579900000,0.754852,0.5524,580200000,26943
Group 4,580200000,0.777016,0.525283,580500000,27976
Group 4,580500000,0.904901,0.528833,580800000,24118
Group 4,580800000,0.616985,0.524647,581100000,25685
Group 4,581100000,0.680318,0.520983,581400000,17063
Group 4,581400000,0.755424,0.540283,581700000,18906
Group 4,581700000,0.661646,0.536827,582000000,16494
Group 4,582000000,0.911683,0.544487,582300000,20927
Group 4,582300000,0.752074,0.54018,582600000,16106
Group 4,582600000,0.887105,0.535853,582900000,20952
Group 4,582900000,0.814892,0.536173,583200000,20453
Group 4,583200000,0.777913,0.52685,583500000,18695
Group 4,583500000,0.517619,0.547273,583800000,12986
Group 4,583800000,0.93777,0.533313,584100000,18666
Group 4,584100000,0.677682,0.530593,584400000,19874
Group 4,584400000,0.678783,0.549327,584700000,16005
Group 4,584700000,0.748662,0.53875,585000000,22293
Group 4,585000000,0.638193,0.524427,585300000,18634
Group 4,585300000,0.675335,0.54378,585600000,14121
Group 4,585600000,0.743067,0.54522,585900000,16792
Group 4,585900000,0.653747,0.512667,586200000,14147
Group 4,586200000,0.920817,0.545853,586500000,17191
Group 4,586500000,0.911468,0.540183,586800000,20166
Group 4,586800000,0.694293,0.506303,587100000,18395
Group 4,587100000,0.906038,0.546657,587400000,21293
Group 4,587400000,0.951215,0.54167,587700000,20833
Group 4,587700000,0.912841,0.52637,588000000,22374
Group 4,588000000,0.772848,0.555187,588300000,19611
Group 4,588300000,0.863815,0.534687,588600000,20341
Group 4,588600000,0.914588,0.54776,588900000,20141
Group 4,588900000,0.616504,0.54939,589200000,11424
Group 4,589200000,0.869234,0.556453,589500000,14093
Group 4,589500000,0.896696,0.529343,589800000,17432
Group 4,589800000,0.876055,0.543963,590100000,22354
Group 4,590100000,0.839546,0.52733,590400000,18450
Group 4,590400000,0.908454,0.5488,590700000,20336
Group 4,590700000,0.53594,0.540637,591000000,13592
Group 4,591000000,0.834626,0.537783,591300000,20530
Group 4,591300000,0.677763,0.53517,591600000,16949
Group 4,591600000,0.848417,0.54808,591900000,20082
Group 4,591900000,0.783898,0.54649,592200000,19319
Group 4,592200000,0.748479,0.543257,592500000,16955
Group 4,592500000,0.906876,0.53152,592800000,26673
Group 4,592800000,0.731248,0.537213,593100000,23167
Group 4,593100000,0.783817,0.534517,593400000,20008
Group 4,593400000,0.862399,0.543923,593700000,23156
Group 4,593700000,0.836734,0.548863,594000000,23668
Group 4,594000000,0.868857,0.534667,594300000,23830
Group 4,594300000,0.714735,0.528263,594600000,15898
Group 4,594600000,0.580034,0.53199,594900000,12746
Group 4,594900000,0.683662,0.543963,595200000,15413
Group 4,595200000,0.738656,0.5426,595500000,19000
Group 4,595500000,0.612029,0.537983,595800000,15476
Group 4,595800000,0.870802,0.544967,596100000,21919
Group 4,596100000,0.688222,0.524313,596400000,17175
Group 4,596400000,0.693116,0.523853,596700000,20026
Group 4,596700000,0.752482,0.528093,597000000,19794
Group 4,597000000,0.633455,0.531007,597300000,18185
Group 4,597300000,0.716762,0.529073,597600000,20139
Group 4,597600000,0.807028,0.53997,597900000,20252
Group 4,597900000,0.883017,0.547253,598200000,18649
Group 4,598200000,0.883431,0.542637,598500000,22575
Group 4,598500000,0.785935,0.548363,598800000,16557
Group 4,598800000,0.609152,0.53008,599100000,13467
Group 4,599100000,0.733185,0.540403,599400000,18379
Group 4,599400000,0.654261,0.54395,599700000,14635
Group 4,599700000,0.669513,0.54248,600000000,15553
Group 4,600000000,0.737208,0.54537,600300000,18272
Group 4,600300000,0.805672,0.539347,600600000,20398
Group 4,600600000,0.845225,0.53932,600900000,24152
Group 4,600900000,0.832717,0.55014,601200000,20352
Group 4,601200000,0.921942,0.549333,601500000,22562
Group 4,601500000,0.630466,0.52751,601800000,20493
Group 4,601800000,0.9436,0.538823,602100000,21594
Group 4,602100000,0.904631,0.533453,602400000,19512
Group 4,602400000,0.901833,0.547913,602700000,21783
Group 4,602700000,0.815991,0.536153,603000000,21565
Group 4,603000000,0.917638,0.541053,603300000,21627
Group 4,603300000,0.749366,0.53855,603600000,18509
Group 4,603600000,0.916508,0.54202,603900000,15949
Group 4,603900000,0.907844,0.534087,604200000,21013
Group 4,604200000,0.824258,0.542493,604500000,29424
Group 4,604500000,0.818787,0.531487,604800000,25787
Group 4,604800000,0.703957,0.530337,605100000,18214
Group 4,605100000,0.919769,0.54013,605400000,35979
Group 4,605400000,0.78141,0.536393,605700000,38048
Group 4,605700000,0.696298,0.54693,606000000,33422
Group 4,606000000,0.832587,0.53619,606300000,14329
Group 4,606300000,0.715404,0.539643,606600000,22726
Group 4,606600000,0.771533,0.538893,606900000,29617
Group 4,606900000,0.726041,0.523353,607200000,29621
Group 4,607200000,0.898247,0.542123,607500000,32820
Group 4,607500000,0.894545,0.544123,607800000,35602
Group 4,607800000,0.88646,0.54702,608100000,35485
Group 4,608100000,0.884394,0.54743,608400000,37366
Group 4,608400000,0.947453,0.531723,608700000,14457
Group 4,608700000,0.829575,0.539853,609000000,43896
Group 4,609000000,0.791412,0.542007,609300000,34449
Group 4,609300000,0.915857,0.54069,609600000,35507
Group 4,609600000,0.896624,0.54002,609900000,27902
Group 4,609900000,0.480234,0.530793,610200000,17484
Group 4,610200000,0.650333,0.542323,610500000,26927
Group 4,610500000,0.774625,0.532243,610800000,33112
Group 4,610800000,0.870984,0.54688,611100000,24737
Group 4,611100000,0.932613,0.543663,611400000,20040
Group 4,611400000,0.918228,0.543763,611700000,30583
Group 4,611700000,0.915079,0.54631,612000000,25585
Group 4,612000000,0.906282,0.533437,612300000,30894
Group 4,612300000,0.942255,0.517,612600000,24181
Group 4,612600000,0.797212,0.543203,612900000,39186
Group 4,612900000,0.755699,0.516993,613200000,33605
Group 4,613200000,0.664243,0.532277,613500000,26888
Group 4,613500000,0.87982,0.538257,613800000,38433
Group 4,613800000,0.758116,0.543037,614100000,32078
Group 4,614100000,0.824698,0.535143,614400000,37147
Group 4,614400000,0.876135,0.555067,614700000,50614
Group 4,614700000,0.833228,0.536907,615000000,39131
Group 4,615000000,0.728196,0.530373,615300000,34707
Group 4,615300000,0.860647,0.545873,615600000,35876
Group 4,615600000,0.949444,0.53791,615900000,36076
Group 4,615900000,0.548031,0.543347,616200000,24857
Group 4,616200000,0.759207,0.544263,616500000,31801
Group 4,616500000,0.678011,0.53383,616800000,29269
Group 4,616800000,0.821669,0.540517,617100000,29663
Group 4,617100000,0.722442,0.548287,617400000,37124
Group 4,617400000,0.587945,0.550063,617700000,22124
Group 4,617700000,0.581163,0.525987,618000000,24113
Group 4,618000000,0.640056,0.536243,618300000,20044
Group 4,618300000,0.636895,0.525063,618600000,31563
Group 4,618600000,0.881082,0.519007,618900000,39187
Group 4,618900000,0.605231,0.529373,619200000,28250
Group 4,619200000,0.679549,0.53439,619500000,23666
Group 5,0,0.790704,0.55216,300000,19423
Group 5,300000,0.521281,0.52021,600000,12194
Group 5,600000,0.532215,0.531173,900000,14008
Group 5,900000,0.490619,0.520233,1200000,13004
Group 5,1200000,0.639474,0.535617,1500000,16627
Group 5,1500000,0.659098,0.528813,1800000,16151
Group 5,1800000,0.826058,0.51608,2100000,23911
Group 5,2100000,0.867865,0.52682,2400000,19480
Group 5,2400000,0.75883,0.53377,2700000,17743
Group 5,2700000,0.796438,0.561593,3000000,18593
Group 5,3000000,0.930206,0.55448,3300000,19970
Group 5,3300000,0.897547,0.564363,3600000,20003
Group 5,3600000,0.852695,0.5482,3900000,24683
Group 5,3900000,0.909723,0.543173,4200000,21740
Group 5,4200000,0.91844,0.53394,4500000,22582
Group 5,4500000,0.932751,0.55024,4800000,24013
Group 5,4800000,0.925033,0.534213,5100000,26478
Group 5,5100000,0.941249,0.52579,5400000,23873
Group 5,5400000,0.927856,0.547657,5700000,21084
Group 5,5700000,0.721796,0.54176,6000000,19666
Group 5,6000000,0.760204,0.540093,6300000,21915
Group 5,6300000,0.919713,0.556477,6600000,20417
Group 5,6600000,0.772518,0.523167,6900000,19042
Group 5,6900000,0.850189,0.528437,7200000,16484
Group 5,7200000,0.90623,0.555783,7500000,23389
Group 5,7500000,0.879015,0.542427,7800000,21447
Group 5,7800000,0.908963,0.53422,8100000,42885
Group 5,8100000,0.919475,0.548313,8400000,21961
Group 5,8400000,0.922363,0.549963,8700000,22259
Group 5,8700000,0.861272,0.544293,9000000,21343
Group 5,9000000,0.883526,0.541267,9300000,21473
Group 5,9300000,0.763469,0.533233,9600000,18860
Group 5,9600000,0.794064,0.543683,9900000,19561
Group 5,9900000,0.793911,0.53304,10200000,18437
Group 5,10200000,0.874304,0.53868,10500000,20806
Group 5,10500000,0.901739,0.533173,10800000,26808
Group 5,10800000,0.945604,0.547113,11100000,22350
Group 5,11100000,0.748221,0.53609,11400000,20836
Group 5,11400000,0.705836,0.536377,11700000,15621
Group 5,11700000,0.835866,0.54437,12000000,20160
Group 5,12000000,0.764316,0.54477,12300000,14098
Group 5,12300000,0.661614,0.56094,12600000,16441
Group 5,12600000,0.88556,0.527713,12900000,13009
Group 5,12900000,0.894286,0.538593,13200000,8199
Group 5,13200000,0.934685,0.5368,13500000,5121
Group 5,13500000,0.932904,0.55915,13800000,22032
Group 5,13800000,0.817891,0.54183,14100000,18529
Group 5,14100000,0.59409,0.528817,14400000,16269
Group 5,14400000,0.852477,0.537673,14700000,21662
Group 5,14700000,0.895978,0.52993,15000000,21358
Group 5,15000000,0.839492,0.54514,15300000,19979
Group 5,15300000,0.833073,0.54462,15600000,19879
Group 5,15600000,0.796899,0.529313,15900000,17494
Group 5,15900000,0.603827,0.54012,16200000,11240
Group 5,16200000,0.722584,0.530897,16500000,13223
Group 5,16500000,0.844801,0.528097,16800000,19504
Group 5,16800000,0.705503,0.540283,17100000,16242
Group 5,17100000,0.668239,0.5219,17400000,14313
Group 5,17400000,0.854175,0.541413,17700000,20132
Group 5,17700000,0.935095,0.543977,18000000,74780
Group 5,18000000,0.927837,0.558017,18300000,26461
Group 5,18300000,0.707736,0.53638,18600000,16831
Group 5,18600000,0.775374,0.541773,18900000,22587
Group 5,18900000,0.667603,0.541927,19200000,19812
Group 5,19200000,0.678908,0.549783,19500000,16865
Group 5,19500000,0.797089,0.540967,19800000,22489
Group 5,19800000,0.679529,0.553333,20100000,20408
Group 5,20100000,0.568573,0.553433,20400000,12674
Group 5,20400000,0.736214,0.519143,20700000,33307
Group 5,20700000,0.820366,0.530783,21000000,21421
Group 5,21000000,0.711084,0.52694,21300000,13485
Group 5,21300000,0.797921,0.539637,21600000,15134
Group 5,21600000,0.835082,0.549477,21900000,17917
Group 5,21900000,0.780732,0.52394,22200000,15104
Group 5,22200000,0.827361,0.5344,22500000,24679
Group 5,22500000,0.919749,0.547723,22800000,20444
Group 5,22800000,0.907396,0.547737,23100000,20816
Group 5,23100000,0.911985,0.538183,23400000,18533
Group 5,23400000,0.737697,0.549693,23700000,41662
Group 5,23700000,0.847987,0.56213,24000000,17402
Group 5,24000000,0.908959,0.5486,24300000,17044
Group 5,24300000,0.925162,0.5547,24600000,13687
Group 5,24600000,0.80164,0.537123,24900000,17388
Group 5,24900000,0.452724,0.555173,25200000,23593
Group 5,25200000,0.691895,0.52949,25500000,18807
Group 5,25500000,0.816206,0.528233,25800000,21482
Group 5,25800000,0.863084,0.545263,26100000,18943
Group 5,26100000,0.814667,0.545893,26400000,18932
Group 5,26400000,0.544041,0.533547,26700000,14348
Group 5,26700000,0.9089,0.52964,27000000,18260
Group 5,27000000,0.929246,0.540597,27300000,20970
Group 5,27300000,0.454817,0.54206,27600000,11173
Group 5,27600000,0.904884,0.55194,27900000,15609
Group 5,27900000,0.905741,0.534347,28200000,11985
Group 5,28200000,0.952552,0.552833,28500000,19277
Group 5,28500000,0.867851,0.544693,28800000,22912
Group 5,28800000,0.901422,0.542387,29100000,21310
Group 5,29100000,0.90675,0.550557,29400000,32759
Group 5,29400000,0.893912,0.547897,29700000,19306
Group 5,29700000,0.901971,0.54751,30000000,19517
Group 5,30000000,0.73633,0.536833,30300000,16709
Group 5,30300000,0.802536,0.535307,30600000,20711
Group 5,30600000,0.573307,0.551073,30900000,13627
Group 5,30900000,0.559975,0.552747,31200000,12221
Group 5,31200000,0.835181,0.556567,31500000,18052
Group 5,31500000,0.920083,0.55979,31800000,21105
Group 5,31800000,0.787239,0.53711,32100000,16622
Group 5,32100000,0.840908,0.534123,32400000,15742
Group 5,32400000,0.86257,0.560753,32700000,20809
Group 5,32700000,0.803325,0.533003,33000000,19818
Group 5,33000000,0.876198,0.532487,33300000,23799
Group 5,33300000,0.707921,0.536783,33600000,12328
Group 5,33600000,0.452852,0.545623,33900000,4948
Group 5,33900000,0.504095,0.543343,34200000,2213
Group 5,34200000,0.695875,0.53798,34500000,4959
Group 5,34500000,0.852545,0.54294,34800000,17579
Group 5,34800000,0.847822,0.54243,35100000,15124
Group 5,35100000,0.740708,0.542377,35400000,16033
Group 5,35400000,0.843435,0.5366,35700000,17854
Group 5,35700000,0.771014,0.549783,36000000,17714
Group 5,36000000,0.941439,0.531757,36300000,21654
Group 5,36300000,0.697525,0.53734,36600000,15208
Group 5,36600000,0.685131,0.543207,36900000,14509
Group 5,36900000,0.93486,0.53467,37200000,24161
Group 5,37200000,0.752212,0.53542,37500000,11037
Group 5,37500000,0.874278,0.536283,37800000,21383
Group 5,37800000,0.539788,0.50823,38100000,9956
Group 5,38100000,0.406756,0.542857,38400000,12992
Group 5,38400000,0.725862,0.548743,38700000,16384
Group 5,38700000,0.825088,0.54422,39000000,20033
Group 5,39000000,0.85481,0.530177,39300000,21778
Group 5,39300000,0.747723,0.512643,39600000,14595
Group 5,39600000,0.615881,0.522393,39900000,13197
Group 5,39900000,0.655842,0.526567,40200000,15001
Group 5,40200000,0.839179,0.546883,40500000,23209
Group 5,40500000,0.954333,0.54151,40800000,22758
Group 5,40800000,0.915393,0.5412,41100000,22307
Group 5,41100000,0.611144,0.532803,41400000,15937
Group 5,41400000,0.763192,0.516617,41700000,17165
Group 5,41700000,0.785541,0.542393,42000000,20829
Group 5,42000000,0.525887,0.53061,42300000,12186
Group 5,42300000,0.471819,0.527953,42600000,11610
Group 5,42600000,0.581093,0.53959,42900000,9978
Group 5,42900000,0.77836,0.536827,43200000,18211
Group 5,43200000,0.708073,0.540177,43500000,15763
Group 5,43500000,0.768564,0.555223,43800000,17867
Group 5,43800000,0.595565,0.54567,44100000,16902
Group 5,44100000,0.641392,0.551767,44400000,15865
Group 5,44400000,0.612305,0.526953,44700000,16690
Group 5,44700000,0.795159,0.529623,45000000,21431
Group 5,45000000,0.89625,0.543607,45300000,22069
Group 5,45300000,0.920187,0.543387,45600000,21311
Group 5,45600000,0.911312,0.552663,45900000,23818
Group 5,45900000,0.597912,0.547623,46200000,13466
Group 5,46200000,0.851022,0.541257,46500000,23952
Group 5,46500000,0.9694,0.519283,46800000,25430
Group 5,46800000,0.729587,0.564143,47100000,14924
Group 5,47100000,0.83267,0.551037,47400000,6807
Group 5,47400000,0.90757,0.545883,47700000,17499
Group 5,47700000,0.94862,0.549353,48000000,10119
Group 5,48000000,0.918691,0.540763,48300000,18125
Group 5,48300000,0.907114,0.564023,48600000,19414
Group 5,48600000,0.883626,0.532997,48900000,22211
Group 5,48900000,0.916329,0.533133,49200000,15537
Group 5,49200000,0.884881,0.559863,49500000,22221
Group 5,49500000,0.939314,0.53835,49800000,28054
Group 5,49800000,0.867276,0.506537,50100000,14817
Group 5,50100000,0.679229,0.5445,50400000,14367
Group 5,50400000,0.804071,0.530497,50700000,19264
Group 5,50700000,0.938237,0.539413,51000000,21005
Group 5,51000000,0.742757,0.53997,51300000,13617
Group 5,51300000,0.75671,0.563173,51600000,18126
Group 5,51600000,0.810255,0.561927,51900000,18923
Group 5,51900000,0.799419,0.536127,52200000,20478
Group 5,52200000,0.702383,0.55185,52500000,17274
Group 5,52500000,0.770856,0.536657,52800000,25739
Group 5,52800000,0.898034,0.539523,53100000,24475
Group 5,53100000,0.927304,0.544277,53400000,22247
Group 5,53400000,0.827404,0.538917,53700000,20567
Group 5,53700000,0.774626,0.534143,54000000,29782
Group 5,54000000,0.668852,0.53742,54300000,15414
Group 5,54300000,0.933842,0.531253,54600000,23712
Group 5,54600000,0.727562,0.547317,54900000,16858
Group 5,54900000,0.371952,0.554097,55200000,10524
Group 5,55200000,0.563835,0.53839,55500000,13873
Group 5,55500000,0.944965,0.53393,55800000,20951
Group 5,55800000,0.894301,0.519533,56100000,19961
Group 5,56100000,0.931043,0.52822,56400000,20587
Group 5,56400000,0.976176,0.51789,56700000,20977
Group 5,56700000,0.943931,0.53315,57000000,22405
Group 5,57000000,0.921533,0.521967,57300000,22216
Group 5,57300000,0.855109,0.546967,57600000,20483
Group 5,57600000,0.901342,0.54373,57900000,22701
Group 5,57900000,0.902643,0.550623,58200000,20884
Group 5,58200000,0.800575,0.5464,58500000,19097
Group 5,58500000,0.765542,0.538383,58800000,17422
Group 5,58800000,0.780905,0.525133,59100000,16350
Group 5,59100000,0.804604,0.537747,59400000,18427
Group 5,59400000,0.836932,0.54715,59700000,21642
Group 5,59700000,0.620731,0.534283,60000000,19272
Group 5,60000000,0.700143,0.532707,60300000,17987
Group 5,60300000,0.834865,0.553017,60600000,21069
Group 5,60600000,0.901916,0.54485,60900000,24583
Group 5,60900000,0.710973,0.564757,61200000,16241
Group 5,61200000,0.837129,0.543217,61500000,19512
Group 5,61500000,0.916643,0.548283,61800000,21867
Group 5,61800000,0.902532,0.53409,62100000,19852
Group 5,62100000,0.824763,0.548833,62400000,20916
Group 5,62400000,0.815784,0.546057,62700000,19029
Group 5,62700000,0.922026,0.53992,63000000,21868
Group 5,63000000,0.952983,0.51895,63300000,26672
Group 5,63300000,0.832964,0.541367,63600000,21562
Group 5,63600000,0.82673,0.537733,63900000,17983
Group 5,63900000,0.835006,0.513597,64200000,18646
Group 5,64200000,0.833045,0.515617,64500000,18869
Group 5,64500000,0.792789,0.509093,64800000,16255
Group 5,64800000,0.68265,0.530643,65100000,15361
Group 5,65100000,0.658893,0.52717,65400000,17213
Group 5,65400000,0.883133,0.52057,65700000,20726
Group 5,65700000,0.867419,0.55371,66000000,20458
Group 5,66000000,0.816939,0.536317,66300000,18840
Group 5,66300000,0.850256,0.53064,66600000,21098
Group 5,66600000,0.89532,0.545027,66900000,22283
Group 5,66900000,0.836979,0.532453,67200000,26328
Group 5,67200000,0.713286,0.518817,67500000,17312
Group 5,67500000,0.712101,0.527113,67800000,17020
Group 5,67800000,0.90985,0.536717,68100000,19273
Group 5,68100000,0.940665,0.54869,68400000,23068
Group 5,68400000,0.661193,0.52831,68700000,15951
Group 5,68700000,0.728305,0.510937,69000000,17746
Group 5,69000000,0.673519,0.52006,69300000,17215
Group 5,69300000,0.655084,0.526083,69600000,16167
Group 5,69600000,0.903837,0.551433,69900000,22920
Group 5,69900000,0.88884,0.531207,70200000,21686
Group 5,70200000,0.923638,0.54457,70500000,21851
Group 5,70500000,0.89855,0.54326,70800000,22103
Group 5,70800000,0.877458,0.55919,71100000,19341
Group 5,71100000,0.870124,0.54074,71400000,18193
Group 5,71400000,0.932997,0.558483,71700000,17725
Group 5,71700000,0.922913,0.542787,72000000,17425
Group 5,72000000,0.90581,0.53912,72300000,20368
Group 5,72300000,0.875283,0.53291,72600000,21063
Group 5,72600000,0.654831,0.51849,72900000,18042
Group 5,72900000,0.862474,0.535897,73200000,20287
Group 5,73200000,0.90592,0.528843,73500000,19221
Group 5,73500000,0.831216,0.550757,73800000,17867
Group 5,73800000,0.950254,0.51067,74100000,20217
Group 5,74100000,0.919455,0.53614,74400000,19019
Group 5,74400000,0.696703,0.530613,74700000,15003
Group 5,74700000,0.810834,0.525863,75000000,17610
Group 5,75000000,0.870593,0.542717,75300000,19912
Group 5,75300000,0.947676,0.551073,75600000,21065
Group 5,75600000,0.908834,0.554837,75900000,23172
Group 5,75900000,0.714477,0.53598,76200000,17764
Group 5,76200000,0.935654,0.528793,76500000,20683
Group 5,76500000,0.925148,0.52349,76800000,21859
Group 5,76800000,0.882409,0.543843,77100000,19219
Group 5,77100000,0.917336,0.547163,77400000,22480
Group 5,77400000,0.958762,0.535553,77700000,21965
Group 5,77700000,0.558652,0.53465,78000000,18283
Group 5,78000000,0.772087,0.521137,78300000,19044
Group 5,78300000,0.947749,0.546603,78600000,21663
Group 5,78600000,0.911131,0.553713,78900000,25191
Group 5,78900000,0.959723,0.529423,79200000,21166
Group 5,79200000,0.9148,0.541313,79500000,20468
Group 5,79500000,0.919894,0.546357,79800000,22114
Group 5,79800000,0.924937,0.508453,80100000,21718
Group 5,80100000,0.943527,0.514113,80400000,20994
Group 5,80400000,0.947699,0.52426,80700000,21027
Group 5,80700000,0.841344,0.532337,81000000,17181
Group 5,81000000,0.852253,0.538343,81300000,21172
Group 5,81300000,0.85615,0.552297,81600000,19439
Group 5,81600000,0.915561,0.5459,81900000,22573
Group 5,81900000,0.830833,0.547057,82200000,20321
Group 5,82200000,0.911781,0.541367,82500000,21747
Group 5,82500000,0.719635,0.51639,82800000,17664
Group 5,82800000,0.896783,0.54565,83100000,20480
Group 5,83100000,0.838558,0.535307,83400000,19614
Group 5,83400000,0.863674,0.553113,83700000,19975
Group 5,83700000,0.81377,0.54323,84000000,20388
Group 5,84000000,0.858733,0.525377,84300000,19084
Group 5,84300000,0.91695,0.546363,84600000,22918
Group 5,84600000,0.827912,0.53654,84900000,20668
Group 5,84900000,0.767727,0.52969,85200000,18956
Group 5,85200000,0.590775,0.538067,85500000,12788
Group 5,85500000,0.805868,0.54285,85800000,19929
Group 5,85800000,0.539118,0.539717,86100000,12296
Group 5,86100000,0.566765,0.54541,86400000,14944
Group 5,86400000,0.914787,0.520097,86700000,22773
Group 5,86700000,0.512453,0.546153,87000000,11691
Group 5,87000000,0.903631,0.553227,87300000,22261
Group 5,87300000,0.927649,0.540213,87600000,20538
Group 5,87600000,0.93988,0.537777,87900000,21212
Group 5,87900000,0.656496,0.550057,88200000,14643
